temperature,humidity,pest_level,crop_health
11.703068830813582,96.10949953239133,4,5
12.8442857877633,100,4,5
11.176559757996225,95.50635931703471,3,5
13.036454248970774,96.26690510398154,3,5
14.047685507685738,94.62178839384276,2,5
14.184284906925527,91.93367342894956,3,5
14.063711940649895,87.56319899859392,2,5
12.873238558298567,83.3402452261552,2,5
13.170150899757115,82.82785817255142,1,5
14.810679421999467,82.75745565069082,0,5
16.09903545187649,85.71186309590426,1,7
15.213738103949137,85.86522637166202,2,9
15.015908019586666,89.55789083335048,3,11
15.84230211893339,90.45032613701963,4,13
15.609014869371048,94.91951797499188,5,15
15.8421281813555,94.10838536625094,5,17
16.304629014512475,96.13786451108506,4,19
15.64139912167628,92.54286346895253,3,21
14.949689016401374,92.83774357924752,3,5
14.28162539669146,95.87928482283672,4,5
14.496491080678476,96.88238173693196,5,5
12.876795224079695,94.09650499968552,5,5
10.900133006391801,94.64034639181091,4,5
12.824655728459575,92.55033486493892,4,5
14.385373960420743,93.91150924252038,5,5
15.254726918331366,96.53561573324592,5,7
13.266564938445065,98.90607719614293,3,5
12.810831753356382,94.83592226847581,2,5
13.34703967861945,92.22334977968474,3,5
12.946805522588898,96.1210932879927,4,5
14.473739138245062,97.03220166564877,5,5
15.550000494575311,98.06595245466315,3,7
17.057970696422192,96.38296796549214,3,9
15.490953343152562,92.43637533617756,3,11
16.90200318295775,92.63746013502045,2,13
16.622409342322275,95.3249405336381,3,15
15.214679613972454,99.40244279227079,3,17
14.124092027690871,100,4,5
13.690856860562098,95.1357496347586,3,5
12.423496382274388,90.74047872540281,3,5
12.318810198962606,90.2425991358476,2,5
10.476288222376532,91.14302316090898,2,5
10.640785684446207,90.7490656214705,3,5
10.907560217964035,95.68319244220508,2,5
9.092930265092532,94.97454567383507,3,5
7.096515554506642,90.9453281732219,4,5
8.164232036966418,95.94357559126698,4,5
8.063741180407007,97.97043620852516,5,5
6.363696924296284,100,4,5
4.819615121639513,95.85152737986384,5,5
3.8794140379025923,96.8751862823922,3,5
4.3715819702576635,94.5185668411906,2,5
2.7722699830120363,99.24586259016162,2,5
1.1404991236587887,100,1,5
3.124274865076788,96.86218781544873,1,5
1.1828586467934454,97.46122913294396,0,5
1.9241620846314413,94.13522713555187,0,5
3.9238844458102595,98.3935024783076,0,5
2.902502309514812,94.38258032980202,0,5
4.408793002102847,90.6184590113603,1,5
4.619367917883963,86.54384018388365,2,5
4.585033270834758,91.04575701537823,1,5
6.485382214143849,88.03757619671205,0,5
6.45716738879908,89.2474956905348,0,5
6.575183103451331,86.29835987829011,0,5
6.025512021627149,85.18683800490788,0,5
8.018367701504978,88.48850215229844,1,5
7.508798245286531,93.47384614229266,2,5
7.3416957360334205,96.81609678080973,3,5
8.684782939495065,96.74222574330628,3,5
8.242607396124296,92.06588937619807,3,5
6.590251087840807,95.98819204464371,3,5
5.598866171753134,93.45844322931012,4,5
6.437563953685743,98.22309716995673,3,5
4.635202138507346,98.10859034723872,4,5
5.220902581762676,98.35613332580165,5,5
3.421997255190767,95.82227239579446,3,5
4.928171035541686,90.91207512314696,4,5
4.9094287672057515,90.49613403099352,3,5
3.368793644044432,87.4643397729066,2,5
3.6492716855517386,84.86531329867276,3,5
1.6657886990994015,85.71922187893493,3,5
0.2214674616178356,86.05579646303944,4,5
0.23739387854554206,90.16239789853304,3,5
1.1917864099553022,94.8335083413478,2,5
0,91.20555106075531,1,5
1.1664779019174452,95.35550204989784,2,5
0.01626155831898979,97.3895613670621,3,5
0,97.53551979634504,4,5
0,96.13381664706175,3,5
1.5670003361042641,100,2,5
0,100,1,5
1.8920006369187905,100,0,5
2.78752341342467,100,0,5
4.772175278785752,100,0,5
4.882940556239486,97.0855393997715,1,5
4.746205831400766,100,2,5
5.681060839045955,100,3,5
5.795385370960287,99.1312902016264,4,5
6.434391398716043,98.92822332491399,5,5
7.58548447877069,97.82709857675236,3,5
6.999313582816484,94.3238667347136,3,5
6.563362171245604,93.19648020645204,2,5
6.916019241371586,93.2351424059324,2,5
5.850536414912445,93.38536193447322,3,5
3.89118792722746,91.6271332151726,4,5
2.0383950089701903,89.44182920750251,4,5
3.905731263919284,84.88696710328492,3,5
4.903257168277405,86.09078948757573,4,5
3.3753610363532456,88.72671911469666,4,5
3.1566418899453064,91.76435804717532,5,5
4.3460989017160925,89.72846565718186,5,5
5.529677062974283,90.25108016383072,3,5
5.132790882372391,87.40562862121045,4,5
4.722222728189741,83.57586453469773,3,5
6.522796218585986,88.36055826911998,2,5
4.913413014561447,91.18457289470645,1,5
4.693706957506995,91.90545607339678,1,5
4.355752850136836,90.87526121366992,2,5
5.751904038208664,87.51585934986579,3,5
7.063869166186533,87.47631276635079,2,5
7.087089435319604,83.21447827837272,3,5
8.279263010811636,80.15635279714986,2,5
9.577247125215012,76.51917446219798,1,5
8.993542553029066,80.79177534520808,0,5
8.004698242587283,76.13162419328579,0,5
9.24974549187861,77.10546528637937,0,5
9.262638357509642,72.24758277621589,1,5
9.874964452820056,72.97453900854357,0,5
11.716303359988087,68.6719649015507,0,5
12.572802647004412,67.05113080823847,0,5
11.086285949824445,66.55057850951789,0,5
12.87316871566833,61.89161870792204,1,5
14.58053552179835,65.42333121772508,1,5
14.529878317510729,62.730881725870766,0,5
14.584048307841009,59.96462250074685,1,5
13.36388921442293,60.91438235568662,2,5
11.39517194351485,62.35310887982228,1,5
13.324038708607961,65.98365258043454,1,5
15.056264717896982,70.92858527658584,1,7
13.911912561541985,67.71727964742031,2,5
12.00739822784017,64.91098996090366,3,5
11.62404374650761,69.09464684500958,4,5
11.464717358839714,67.27353745386158,4,5
12.980270033179714,71.34190478377488,4,5
11.494875316044542,70.295543931077,3,5
12.321867044787496,72.66223861755049,4,5
14.125404399218628,70.89296286257576,5,5
14.22059402597694,75.01634802634139,3,5
13.907294389802205,76.02057939861922,3,5
14.800339099680368,76.95071408869568,3,5
14.20935538524491,80.89110019658982,2,5
15.889798858119029,85.3493582733395,3,7
16.081838167313474,81.90444634863412,4,9
16.84615652313024,81.24940081216712,4,11
16.205805442621067,80.9346099848576,5,13
17.810156193496347,80.81619147950224,3,15
18.95599968129604,78.42701250102242,4,17
19.26709423014743,78.35049848634281,4,19
19.653974729479373,75.37960778516477,3,21
17.925069743860917,75.34027452403346,3,23
16.146835675991316,76.57435814199414,3,25
14.164954368693778,71.84016057964314,4,5
12.282914021230965,75.82054642908626,5,5
12.361268722093406,76.14486395510464,3,5
11.002996951164043,79.5756124235898,3,5
11.595249040549492,80.77942547441191,4,5
11.069849250122695,82.55728137856914,4,5
9.930479624284947,82.0262491662782,5,5
8.749331797607056,79.47430537360225,3,5
7.105774932332633,79.73961087039187,2,5
7.843263068682425,81.90755774499327,2,5
7.402203796852215,79.46122355493246,3,5
9.28161998993014,74.71522360510437,3,5
10.013092639925663,75.04981536706137,4,5
10.970765066586733,70.85204439533328,5,5
9.690840768582117,71.892067552048,5,5
10.19484276416765,75.81581929055277,4,5
11.232860837155858,78.36976761508043,4,5
12.008242419564711,77.70795682089708,5,5
13.78664537636047,82.48618624438502,3,5
13.941384964273572,83.59692012067694,4,5
12.734349958004863,83.81517705037479,5,5
12.433822778385416,80.71449898431135,3,5
10.595643688513293,84.1755260515313,3,5
11.697786301494107,86.03752393914387,2,5
9.986753048515592,86.44748552697484,3,5
10.699632342621882,90.21232289000594,2,5
9.658429669136009,90.98545101604321,1,5
7.751997478822348,87.86428547616381,0,5
5.8114875587171655,83.27385636048956,0,5
5.040498818946241,82.80321539767941,0,5
3.343509968391237,82.08980901405026,0,5
3.028404908983421,86.01357178689699,1,5
3.3601075099451196,81.992682333304,2,5
1.5510569824927543,79.24746887336984,2,5
0.1697837179982642,78.11197556308326,3,5
0,76.25273429339563,2,5
0,78.250685544524,3,5
0.08829548623913475,73.66723099756416,4,5
0.8023946968678084,76.51708935905964,5,5
0.9367117332350499,71.53833345872252,4,5
1.4993694265097148,70.4137863492708,5,5
0.5114940682759768,66.39201149365064,5,5
0.30285962964558877,65.97919702052926,4,5
2.1380322076574196,67.07248894799278,5,5
3.162050650784205,63.3379566270789,3,5
1.5662780937692204,61.643603789490875,2,5
3.4276983305427646,61.3400206285212,2,5
1.6313313372228144,58.20148181067253,3,5
0.5334283446191521,59.43364178376809,3,5
0,57.17932593560988,4,5
0.9201672421644727,61.48521267353418,5,5
1.379728085210913,56.49155418049215,4,5
0,54.00140410651689,5,5
0,58.068539091132536,5,5
0,55.561741717907076,5,5
0,55.56314780578906,5,5
0,51.218635451823154,5,5
0,47.12550309481367,3,5
0.8041010761899052,49.30135927952354,3,5
1.862450517492766,52.20671041980083,4,5
2.6570841236768854,56.31897689584237,5,5
0.9168939787406418,52.353175118340786,3,5
1.6666629621629148,49.42484769205932,2,5
0.9560091112893829,46.86287146931204,2,5
2.705105188098457,45.542435580249055,2,5
2.643984089680054,49.13007196198233,3,5
0.9766300922588194,44.66779535905509,4,5
0,49.80881753604469,5,5
0,49.734455378516216,4,5
0,48.10807762878952,4,5
0,44.62284715070721,4,5
0,45.1896795923746,3,5
0.2061147892080517,45.07603701929709,3,5
1.6306918933997863,47.05205812005379,3,5
2.729942087791835,44.07543220559096,4,5
4.684029476486703,45.088563657961146,5,5
3.0784713760448907,46.68280130475493,3,5
4.808278763063425,50.056618906748966,3,5
5.430807348287649,51.57998859598041,2,5
4.440813541914994,52.29517143963035,3,5
6.1312817001062445,48.91450532574205,3,5
7.483076162061724,50.67163486637261,4,5
7.067289569800229,53.07408017918795,5,5
5.925946608988054,50.86700515167523,3,5
5.078438047397796,55.59938187592965,4,5
3.8578830409478475,59.5363988743837,3,5
5.609839258465684,60.25539207686499,3,5
5.423502315238887,64.90788064923828,3,5
6.952998585466451,69.47644043450762,3,5
7.2023275152178154,71.42020473933455,4,5
5.887829596378481,67.45766964421315,3,5
7.732162076424576,62.83222105083907,2,5
9.435556735616649,62.02915021634181,3,5
10.041940789360087,57.531211821092135,2,5
9.917807818922192,62.01829813285457,2,5
9.723566482145504,61.461092004472064,3,5
9.98192004680779,58.63940018700272,4,5
8.490155190938966,58.92479904856676,4,5
7.728999456182208,57.13369892346356,4,5
6.924845192244913,58.237221278072475,3,5
8.004584877601904,55.04566954715274,3,5
8.913467996801057,58.084374868618625,2,5
7.029719135271922,61.780786181043275,2,5
5.910517624648489,62.21415158798672,2,5
7.204838248340787,61.07111770310992,3,5
8.35571364242136,56.293834513348244,3,5
8.458554731897564,61.13783237793504,3,5
10.280515274772764,65.77160225218144,4,5
8.810791522137347,68.89436922912988,3,5
10.121725239661957,67.22214421522919,3,5
11.677320367820622,67.32297602151202,2,5
10.102746437070794,64.05117665440831,2,5
8.258417346175529,61.130849228722994,1,5
6.988730649068298,57.967116492340395,2,5
7.821668931478525,60.2106596126213,2,5
8.903975967235603,55.89673514089155,3,5
7.520781530953185,58.92673546679628,4,5
8.785172121599228,61.72507943826227,3,5
9.438020825413082,57.72154493135294,2,5
9.50073757373597,57.004627351978364,1,5
9.252183100679968,52.568894865048435,1,5
10.609306126950704,55.68399781777656,0,5
11.986898962207137,58.76050274704592,0,5
11.425282698739466,61.74104297990571,0,5
10.79250023098205,65.48106924437309,0,5
10.053307178173831,69.20923988670212,1,5
8.272957537242847,68.02572543953829,0,5
8.862156341224368,63.265870380342946,0,5
8.107340201410787,66.59421542923126,0,5
9.813542574636088,66.82566854498597,0,5
8.64562445107471,69.35282728040431,0,5
6.658685340036655,66.28430030409775,1,5
4.838192866216558,68.77488529009597,1,5
3.488385053869846,67.8508110053636,1,5
5.447876719643005,72.79472861420584,2,5
3.674309548315111,77.40721059337751,1,5
4.964018752899366,81.9638949886602,0,5
3.6029324714899325,81.2250776259897,1,5
4.7764433470592795,76.57300679783962,1,5
3.396354432682403,73.72774063002979,1,5
1.5109560961214221,72.70237830549678,2,5
0.2318737196608711,76.28614691317051,3,5
0,78.88873448933133,3,5
0,76.53045188137772,3,5
1.4306733214941287,78.95923726835296,3,5
2.9643965907227834,80.92037193550104,2,5
2.6508015237994464,84.16425446900614,1,5
2.1614259126377084,87.60372420450815,0,5
0.30074911896442336,92.08470128710917,0,5
1.1724798522879794,88.09342750751826,0,5
2.930480872289602,91.2329461753931,1,5
3.960192991427404,94.91494982570453,1,5
3.3985127897018135,92.92883260134607,2,5
2.863199937864905,92.15719465429648,1,5
1.5687279121210542,91.92885389370525,1,5
0,89.08541612494552,1,5
0,92.50668095260582,1,5
0,90.06097781967635,2,5
0.22822009170091828,94.15546599540903,3,5
1.3135903639177968,94.38679444687538,3,5
2.1447454784424873,91.45619861101348,3,5
3.1912896290186374,92.09273433864246,4,5
2.97131731369021,96.44820334107425,5,5
3.026000326632695,97.86503430018576,3,5
4.629740105036765,95.2427112934709,4,5
4.205248624356131,97.36340357303877,4,5
2.5446960833057632,98.29778633812856,4,5
3.6330585687829964,96.72097131166824,3,5
2.334875668602652,98.59100041625263,3,5
2.236512572478467,100,3,5
3.4289016010707067,99.21255161960073,2,5
1.5545558210281154,98.63048394247146,2,5
0.1348100658123026,99.31996598344419,2,5
1.2920132409004674,100,1,5
2.460528157271631,99.63969401124105,0,5
1.5990144171090228,100,0,5
0.19229833267178087,99.47252349303605,0,5
0.6275232701418427,97.24229051158639,0,5
0.5689912242086286,100,1,5
0.7045660145810482,100,2,5
2.5141703288072046,100,1,5
1.4406195251644056,95.49727293878144,2,5
1.5863253637670423,97.51191491475608,3,5
3.391052776281449,100,4,5
3.410106153825989,98.68042132687413,5,5
3.3956083104531687,100,5,5
2.169761627359761,96.18056531568448,4,5
1.9914958651770527,97.80249181889542,5,5
2.246227283805434,93.28218579196438,3,5
2.225414135318555,91.31254685058126,2,5
1.482360599413366,95.3185349466617,2,5
2.705117948834906,95.52051193832907,1,5
0.7393597145257642,98.06059412237028,1,5
1.4622871677091656,94.27788710355986,0,5
2.268824478903637,98.3211783108659,0,5
0.6012686075357503,93.50274405022654,0,5
0,95.56548335674839,0,5
0,96.17163930863185,0,5
1.5743436160352435,96.86531954785059,1,5
1.4833297505678393,100,1,5
0,95.35290868271734,1,5
1.9045058248559026,91.70392990103565,2,5
1.2970073756031435,88.59211130593148,2,5
2.791879084256273,91.19101208718358,2,5
0.7964438310762589,96.0894448535826,2,5
0,98.37799421619066,2,5
1.631011094595677,97.55629010135131,3,5
1.7279269542334545,98.34140364415451,4,5
3.1685047686570402,100,3,5
2.090000150755473,96.36377473245497,2,5
3.2298102225303427,97.0012420204325,3,5
3.867581662421663,94.9565684682171,3,5
3.835583191300906,92.56426285066539,4,5
2.704848695945568,91.23317716731361,4,5
0.895654815412017,91.66957688273324,4,5
0.13103567318905807,94.13786036998627,4,5
0,94.17768281375359,4,5
0,95.90864748811016,3,5
1.461077752058035,94.52299389021188,3,5
2.309122911062299,99.35693807855836,2,5
4.142453596001088,99.71748474438049,2,5
4.989379544145281,98.0103665934478,2,5
4.282881799873074,98.65631809399834,2,5
5.5294411707543345,100,3,5
5.746731027155221,99.69528805580165,2,5
6.361898098862868,100,1,5
8.320605079106883,95.47793088285667,1,5
9.714536742643485,96.06921019196153,1,5
9.792025708986463,99.19568030779185,0,5
9.708999661957485,100,1,5
10.179044416977957,98.77121610078659,1,5
8.559782103575827,100,1,5
7.423744661634403,96.3675280269495,1,5
7.941223856767834,100,1,5
9.44576459610402,100,2,5
10.01718014141347,100,3,5
8.463068890476384,100,4,5
8.580519751731421,95.38292478718542,5,5
7.302605765551538,94.00702008215254,4,5
8.242886955524558,93.96891349724078,3,5
6.637997669121888,96.05790122728008,4,5
7.5797744346725775,97.86866299948478,4,5
6.104914490103878,98.74853776769298,3,5
4.37845853813325,100,3,5
2.7544702202100613,95.65239798420829,2,5
0.8854121231708856,91.90152991417817,2,5
2.4269971801873043,94.01164094166556,3,5
1.2271089726831663,97.70235897507246,2,5
2.0174676468458284,97.7423169850851,3,5
3.700753694205945,94.5571502090882,3,5
5.645146474319802,99.44501401933326,4,5
